,source,target,part,nuc_with_order_similarity,nuc_without_order_similarity,amino_with_order_similarity,amino_without_order_similarity,nuc_similarity,amino_similarity,total_similarity,uncertainty
0,1027722,1051871,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
1,1027722,1051871,CDR1,0.8888888888888888,0.625,0.75,0.9659863945578235,0.7569444444444444,0.8579931972789118,0.807468820861678,0.08333333333333333
2,1027722,1051871,FRM2,0.8431372549019608,0.7857142857142858,0.7647058823529411,0.980392156862745,0.8144257703081232,0.872549019607843,0.8434873949579831,0.0392156862745098
3,1027722,1051871,CDR2,0.7333333333333333,0.75,0.5,0.9523809523809528,0.7416666666666667,0.7261904761904764,0.7339285714285715,0.03333333333333333
4,1027722,1051871,FRM3,0.9230769230769231,0.9285714285714286,0.9230769230769231,0.9959183673469392,0.9258241758241759,0.9594976452119311,0.9426609105180535,0.008547008547008548
5,1027722,1051871,CDR3,0.6410256410256411,0.75,0.34615384615384615,0.958592132505176,0.6955128205128205,0.6523729893295112,0.6739429049211658,0.01282051282051282
6,1027722,1051871,FRM4,0.8571428571428571,1.0,0.7777777777777778,0.9788359788359793,0.9285714285714286,0.8783068783068786,0.9034391534391535,0.03571428571428571
7,536051,557458,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
8,536051,557458,CDR1,0.8611111111111112,0.75,0.8333333333333334,0.9727891156462589,0.8055555555555556,0.9030612244897962,0.8543083900226759,0.05555555555555555
9,536051,557458,FRM2,0.7843137254901961,0.7142857142857143,0.6470588235294118,0.9719887955182072,0.7492997198879552,0.8095238095238095,0.7794117647058822,0.0
10,536051,557458,CDR2,0.6666666666666666,0.6428571428571429,0.6,0.9659863945578235,0.6547619047619048,0.7829931972789117,0.7188775510204082,0.0
11,536051,557458,FRM3,0.8034188034188035,0.9333333333333333,0.5897435897435898,0.9794079794079795,0.8683760683760684,0.7845757845757846,0.8264759264759265,0.0
12,536051,557458,CDR3,0.7435897435897436,0.9,0.34615384615384615,0.9466666666666668,0.8217948717948718,0.6464102564102565,0.7341025641025641,0.01282051282051282
13,536051,557458,FRM4,0.8571428571428571,1.0,0.7777777777777778,0.9788359788359793,0.9285714285714286,0.8783068783068786,0.9034391534391535,0.03571428571428571
14,554229,636149,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
15,554229,636149,CDR1,0.9722222222222222,1.0,0.9166666666666666,0.9863945578231297,0.9861111111111112,0.9515306122448981,0.9688208616780046,0.05555555555555555
16,554229,636149,FRM2,0.8823529411764706,0.8125,0.8235294117647058,0.985994397759104,0.8474264705882353,0.9047619047619049,0.8760941876750702,0.0
17,554229,636149,CDR2,0.7666666666666667,0.75,0.4,0.9464285714285718,0.7583333333333333,0.673214285714286,0.7157738095238095,0.0
18,554229,636149,FRM3,0.9401709401709402,0.9285714285714286,0.9487179487179487,0.9972789115646263,0.9343711843711844,0.9729984301412875,0.9536848072562358,0.0
19,554229,636149,CDR3,0.6923076923076923,0.95,0.4230769230769231,0.9676190476190479,0.8211538461538461,0.6953479853479855,0.7582509157509157,0.02564102564102564
20,554229,636149,FRM4,0.8928571428571429,0.5,0.8888888888888888,0.9894179894179898,0.6964285714285714,0.9391534391534393,0.8177910052910053,0.0
21,394559,624016,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
22,394559,624016,CDR1,0.5833333333333334,0.8333333333333334,0.5,0.9455782312925174,0.7083333333333334,0.7227891156462587,0.715561224489796,0.1111111111111111
23,394559,624016,FRM2,0.7254901960784313,0.9285714285714286,0.47058823529411764,0.9642857142857137,0.8270308123249299,0.7174369747899156,0.7722338935574229,0.0196078431372549
24,394559,624016,CDR2,0.6666666666666666,0.75,0.5,0.9682539682539684,0.7083333333333333,0.7341269841269842,0.7212301587301587,0.03333333333333333
25,394559,624016,FRM3,0.7435897435897436,0.7857142857142857,0.46153846153846156,0.9775132275132276,0.7646520146520146,0.7195258445258446,0.7420889295889296,0.008547008547008548
26,394559,624016,CDR3,0.6666666666666666,0.75,0.38461538461538464,0.9676190476190476,0.7083333333333333,0.6761172161172161,0.6922252747252746,0.02564102564102564
27,394559,624016,FRM4,0.8571428571428571,1.0,0.7777777777777778,0.9788359788359793,0.9285714285714286,0.8783068783068786,0.9034391534391535,0.03571428571428571
28,532619,1006115,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
29,532619,1006115,CDR1,0.6666666666666666,0.8,0.5833333333333334,0.9576719576719579,0.7333333333333334,0.7705026455026456,0.7519179894179895,0.05555555555555555
30,532619,1006115,FRM2,0.7254901960784313,0.8,0.5882352941176471,0.9851190476190474,0.7627450980392156,0.7866771708683473,0.7747111344537815,0.058823529411764705
31,532619,1006115,CDR2,0.6666666666666666,1.0,0.5,0.9464285714285714,0.8333333333333333,0.7232142857142857,0.7782738095238095,0.0
32,532619,1006115,FRM3,0.7350427350427351,0.8076923076923077,0.48717948717948717,0.9761904761904762,0.7713675213675214,0.7316849816849816,0.7515262515262515,0.008547008547008548
33,532619,1006115,CDR3,0.6794871794871795,0.75,0.5,0.9695238095238097,0.7147435897435898,0.7347619047619048,0.7247527472527473,0.038461538461538464
34,532619,1006115,FRM4,0.9642857142857143,1.0,0.8888888888888888,0.9947089947089951,0.9821428571428572,0.941798941798942,0.9619708994708995,0.07142857142857142
35,556450,676193,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
36,556450,676193,CDR1,0.9166666666666666,0.625,0.8333333333333334,0.9727891156462589,0.7708333333333333,0.9030612244897962,0.8369472789115647,0.05555555555555555
37,556450,676193,FRM2,0.8627450980392157,0.7142857142857143,0.7647058823529411,0.9775910364145657,0.7885154061624651,0.8711484593837534,0.8298319327731092,0.0
38,556450,676193,CDR2,0.7666666666666667,0.6666666666666667,0.4,0.9404761904761907,0.7166666666666668,0.6702380952380953,0.693452380952381,0.03333333333333333
39,556450,676193,FRM3,0.9230769230769231,0.9615384615384616,0.8974358974358975,0.994557823129252,0.9423076923076923,0.9459968602825748,0.9441522762951335,0.017094017094017096
40,556450,676193,CDR3,0.6282051282051282,0.8181818181818181,0.34615384615384615,0.9523809523809526,0.7231934731934732,0.6492673992673994,0.6862304362304362,0.038461538461538464
41,556450,676193,FRM4,0.8571428571428571,0.5,0.7777777777777778,0.9841269841269844,0.6785714285714286,0.8809523809523812,0.7797619047619049,0.07142857142857142
42,680649,1027722,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
43,680649,1027722,CDR1,0.6111111111111112,0.75,0.4166666666666667,0.9470899470899472,0.6805555555555556,0.681878306878307,0.6812169312169313,0.05555555555555555
44,680649,1027722,FRM2,0.7647058823529411,0.7857142857142858,0.5882352941176471,0.9747899159663864,0.7752100840336135,0.7815126050420167,0.778361344537815,0.0392156862745098
45,680649,1027722,CDR2,0.6666666666666666,0.7,0.3,0.9183673469387759,0.6833333333333333,0.609183673469388,0.6462585034013606,0.03333333333333333
46,680649,1027722,FRM3,0.7606837606837606,0.8333333333333334,0.5384615384615384,0.976190476190476,0.7970085470085471,0.7573260073260073,0.7771672771672771,0.008547008547008548
47,680649,1027722,CDR3,0.6410256410256411,0.8636363636363636,0.34615384615384615,0.9580952380952381,0.7523310023310024,0.6521245421245421,0.7022277722277723,0.01282051282051282
48,680649,1027722,FRM4,0.8214285714285714,1.0,0.6666666666666666,0.9735449735449739,0.9107142857142857,0.8201058201058202,0.865410052910053,0.03571428571428571
49,632096,681547,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
50,632096,681547,CDR1,0.6388888888888888,0.6666666666666667,0.5,0.9470899470899472,0.6527777777777778,0.7235449735449736,0.6881613756613757,0.05555555555555555
51,632096,681547,FRM2,0.803921568627451,0.8333333333333334,0.5882352941176471,0.9691876750700281,0.8186274509803921,0.7787114845938377,0.7986694677871149,0.0
52,632096,681547,CDR2,0.6333333333333333,0.875,0.5,0.9523809523809521,0.7541666666666667,0.726190476190476,0.7401785714285714,0.03333333333333333
53,632096,681547,FRM3,0.7863247863247863,0.8333333333333333,0.6153846153846154,0.9801587301587301,0.8098290598290598,0.7977716727716728,0.8038003663003663,0.0
54,632096,681547,CDR3,0.6538461538461539,0.75,0.34615384615384615,0.9542857142857142,0.7019230769230769,0.6502197802197802,0.6760714285714285,0.05128205128205128
55,632096,681547,FRM4,0.8571428571428571,1.0,0.7777777777777778,0.9788359788359793,0.9285714285714286,0.8783068783068786,0.9034391534391535,0.03571428571428571
56,554766,556387,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
57,554766,556387,CDR1,0.9166666666666666,0.9,0.9166666666666666,0.9863945578231297,0.9083333333333333,0.9515306122448981,0.9299319727891158,0.05555555555555555
58,554766,556387,FRM2,0.9411764705882353,0.75,0.8823529411764706,0.9915966386554623,0.8455882352941176,0.9369747899159664,0.891281512605042,0.0
59,554766,556387,CDR2,0.8333333333333334,0.5,0.6,0.9523809523809526,0.6666666666666667,0.7761904761904763,0.7214285714285715,0.0
60,554766,556387,FRM3,0.9829059829059829,0.9615384615384616,1.0,1.0000000000000004,0.9722222222222222,1.0000000000000002,0.9861111111111113,0.0
61,554766,556387,CDR3,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
